channel_partners_expo_fall_2012,Channel Partners Expo Fall 2012,"The Channel Partners Conference & Expo is the communications industry's only event exclusively for indirect sales organizations – agents, VARs, systems integrators, interconnects and consultants – focused on transforming their businesses to become next-generation solutions providers.",Peabody Orlando,9/12/2012,09/14/12,communication; VAR,channelpartnersconference.com/2012/orlando/,,,,0,MB,FALSE
cineasia_2012,CineAsia 2012,,,12/11/2012,12/13/12,,,,,,0,DF,OK
cleantechoc_2012,CleanTechOC 2012,"CleanTech OC 2012 is the third annual conference and expo promoting economic growth in the Orange County clean technology industry, likely to be one of the most significant engines for job growth over the next decade. ",Irvine Hyatt Regency,9/18/2012,09/18/12,cleantech,cleantechoc.org/conference2012/,,,,0,MB,FALSE
cleo_2013,CLEO 2013,"Sponsored by the American Physical Society/ Division of Laser Science (APS/DLS), the Institute of Electronic Engineers Photonics Society (Photonics Society) and the Optical Society (OSA), CLEO, the Conference on Lasers and Electro-Optics provides the full range of critical developments in the field, showcasing the most significant milestones from laboratory to marketplace.",San Jose McEnery Convention Center ,6/11/2013,06/13/13,"laser, electro-optics, ultrafast lasers, quantum electronics",cleoconference.org/,,,,0,DF,FALSE
cloud_communications_expo_2012,Cloud Communications Expo 2012,"Cloud Communications Expo is where businesses seeking to integrate and leverage cloud-based communications applications, process enhancement techniques, and network based communications interfaces and architectures gather to learn and deliberate about the myriad options available.",Austin Convention Center,10/3/2012,10/05/12,cloud-based communications,tmcnet.com/voip/conference/cloud-communications/,,,,0,MB,FALSE
cloud_connect_chicago_2012,Cloud Connect Chicago 2012,"Learn about the latest cloud computing innovations at the Cloud Connect Conference—including Big Data, Mobile Cloud, Cloud Security, and more. Get up to speed on how to leverage new technologies to increase productivity and improve your business agility",Hyatt Regency O'Hare,9/10/2012,09/13/12,"Cloud computing, Big Data, Mobile Cloud, Cloud Security, ",cloudconnectevent.com/chicago/,,,,0,DF,FALSE
cloud_middle_east_2012,Cloud Middle East 2012,Cloud World Forum MENA is the only place to discuss how cloud computing is transforming telcos and the enterprise across the region.,The Address Hotel,12/4/2012,12/05/12,cloud computing,cloudworldseries.com/mena//,,,,0,MB,FALSE
comptel_plus_fall_2012,COMPTEL PLUS Fall 2012,The Comptel Plus Convention & Expo is the preeminent networking event for innovative communications companies and their supplier partners. ,Gaylord Texan Hotel and Conference Center,10/5/2012,10/08/12,communciation,comptelplus.org,,,,0,DF,FALSE
content_&_communications_world_2012,Content & Communications World 2012,"At CCW you stand at the crossroads of creativity and technology. Thousands of attendees and exhibitors alike participate in the ever-changing conversation surrounding content creation, management and distribution/delivery. You will interact not only with the latest products and technology, but with peers who share your passion for your craft.",Jacob K. Javits Convention Center,11/14/2012,11/15/12,"content creation, management and distribution/delivery",ccwexpo.com/,,,,0,MB,FALSE
cowen_group_consumer_conference_2012,Cowen Group Consumer Conference 2012,The Cowen Enterprise Software Team is hosting a full day of presentations from the CEOs of seven Big Data start ups and a panel of practitioners.,The Westin Times Square,9/5/2012,09/06/12,technology,cowen.com/UpcomingConferences.html,,,,0,DF,FALSE
cowen_group_therapeutics_conference_2012,Cowen Group Therapeutics Conference 2012,Cowen and Company's conferences are major industry events attracting top institutional investors as well as leading companies in our sectors of focus.,Hilton New York,10/9/2012,10/10/12,therapeutics,cowen.com/UpcomingConferences.html,,,,0,MB,FALSE
craig-hallum_3rd_annual_alpha_select_conference,Craig-Hallum 3rd Annual Alpha Select Conference,"Our 3rd annual Alpha Select Conference will showcase over 60 small and micro cap companies that fit the Alpha Select List (ASL) List criteria. The idea behind the conference is to give institutional investors the opportunity to prospect for new investment ideas that could either still be under the radar or others that have proven out their model and are executing successfully. Presenting companies encompass four general sectors: Consumer, Healthcare, Services and Technology along with many Special Situation opportunities.",Sentry Centers,9/27/2012,09/27/12,"Consumer, Healthcare, Services and Technology",meetmax.com/sched/event_15259/~public/conference_home.html?event_id=15259,,,,0,DF,FALSE
ctia_enterprise_&_applications_2012,CTIA Enterprise & Applications 2012,The MobileCon event is a mobile IT and enterprise event designed specifically for the IT executive and professional. This user conference meets trade show is a one-stop shop for learning how to solve your most pressing problems in mobility. ,San Diego Convention Center,10/9/2012,10/11/12,mobile,mobilecon2012.com,,,,0,MB,FALSE
ctia_wireless_2013,CTIA WIRELESS 2013,CTIA is All Things Mobile. CTIA WIRELESS is even better positioned to meet the needs of the global wireless marketplace.,Ernest N. Morial Convention Center ,5/21/2013,05/23/13,wireless; mobile,ctiawireless.com/,,,,0,DF,FALSE
customer_engagement_technology_world_2012_fall,Customer Engagement Technology World 2012 Fall,At CETW can you discover the secrets behind an integrated technology approach to customer engagement. CETW is the only face-to-face event that is focused on leveraging the integration of emerging media across multiple channels to activate customer engagement. ,Jacob K. Javits Convention Center,11/5/2012,11/08/12,advertising; marketing; customer engagement,cetworld.com/,,,,0,MB,OK
d._a._davidson_engineering_&_construction_conference_2012,D. A. Davidson Engineering & Construction Conference 2012,Engineering and Construction Conference,Omni San Franciso Hotel,9/11/2012,09/12/12,"engineering, construction",davidsoncompanies.com/indv/,,,,0,DF,FALSE
data_center_world_fall_2012,Data Center World Fall 2012,"Data Center World connects you with practical real-world solutions through comprehensive, vendor-neutral education, peer networking and unparalleled access to technology service providers.",Gaylord Opryland Resort and Convention Center,9/30/2012,10/03/12,data center,datacenterworld.com/fall2012/,,,,0,MB,FALSE
datacenter_technologies_2012,Datacenter Technologies 2012,"Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.Powering the Cloud reflects the key trend in the industry where the new wave of IT architecture, Cloud computing, a natural evolution of the widespread adoption of virtualization, service-oriented architectures and utility computing, is impacting almost every size and type of organisation. 

Together the three conferences focus on the key elements of the IT environment that are a vital part of any 'cloud' strategy including data storage, data management, data protection and security plus of course desktop, server, storage and network virtualization.",Messe Frankfurt Venue,10/30/2012,10/31/12,"cloud computing, virtualization",poweringthecloud.com/home,,,,0,DF,FALSE
dc_finance's_going_public_and_raising_capital_abroad_conference_2012,DC Finance's Going Public and Raising Capital Abroad Conference 2012,"DC Finance's Raising Capital and Going Public Abroad Annual Conference in collaboration with the Association of Publicly Traded Companies, The CFO Forum of the Manufacturers Association of Israel and the Tel Aviv Stock Exchange, will take place at the Tel Aviv Stock Exchange Visitors Center in Tel Aviv, Israel on September 12th.",Tel Aviv Stock Exchange Visitors Center,9/12/2012,09/12/12,,eng.dcf.co.il/event-type-two.aspx,,,,0,MB,FALSE
dell_world_2012,Dell World 2012,Discover how to master the forces shaping today's IT landscape at Dell's premier event.,Austin Convention Center,12/11/2012,12/13/12,hardware; technology,dellworld.com/,,,,0,DF,FALSE
demo_fall_2012,DEMO Fall 2012,"DEMO, the launchpad for emerging technology and trends invites you to come and experience the future of innovation, find quality dealflow and network with people from around the world who are likely to change the face of technology in the years to come.",Hyatt Regency Santa Clara,10/1/2012,10/03/12,emerging technology,eiseverywhere.com/ehome/DEMO/events/,,,,0,MB,FALSE
design_&_manufacturing_midwest_2012,Design & Manufacturing Midwest 2012,"Design & Manufacturing Midwest is the only conference in the U.S. designed to deliver real, implementable strategies and controls to maximize profit potential in any operation. Join cross-industry experts to find new practices, technologies and solutions to drastically reduce your costs, boost productivity and get your products to market faster! ",McCormick Place,9/10/2012,09/12/12,"design, manufacturing",canontradeshows.com/expo/dmmidwest12/,,,,0,DF,FALSE
design_east_2012,DESIGN East 2012,"DESIGN East brings all the latest practical design insights, techniques and products across a range of application and technology areas to one place, at one time.",Hynes Convention Center,9/17/2012,09/20/12,design,east.ubmdesign.com,,,,0,MB,FALSE
design_west_2013,DESIGN West 2013,"DESIGN West brings all the latest practical design insights, techniques and products across a range of application and technology areas to one place, at one time.",San Jose McEnery Convention Center ,4/22/2013,04/23/13,design,ubmdesign.com/,,,,0,DF,FALSE
digital_hollywood_at_ces_2013,Digital Hollywood at CES 2013,Digital Hollywood,,1/7/2013,01/09/13,entertainment,cesweb.org/,,,,0,MB,OK
digital_hollywood_fall_2012,Digital Hollywood Fall 2012,Digital Hollywood,"The Ritz-Carlton, Marina del Rey Hotel",10/15/2012,10/18/12,,digitalhollywood.com/LAFall12Agenda.html,,,,0,DF,FALSE
digital_hollywood_new_york_2012,Digital Hollywood New York 2012,Digital Hollywood,McGraw Hill Building,11/15/2012,11/16/12,"digital, hollywood",digitalhollywood.com/NewYorkAgenda.html,,,,0,MB,FALSE
digital_video_expo_2012,Digital Video Expo 2012,"For over ten years, Digital Video Expo has been the largest content creation event on the West Coast.  Known to be the one stop training, exposition and networking event, Digital Video Expo brings together a gathering of leading technology innovators and content creation professionals for three days of next-generation technology, education and inspiration!",Pasadena Convention Center,9/19/2012,09/20/12,digital video,dvexpo.com/,,,,0,DF,FALSE
dma2012_conference_&_exhibition,DMA2012 Conference & Exhibition,Global event for real-time marketers,Mandalay Bay Convention Center,10/13/2012,10/18/12,marketing,dma12.org/,,,,0,MB,FALSE
dmexco_2012,dmexco 2012,"dmexco is bringing together the most innovative leaders & minds from marketing, media and the creative industry. The 2012 conference program will reflect the enormous and ongoing challenges for our business. It will feature a broad range of trends, brands and speakers in top-class strategic, visionary speeches and well organized and innovative speaking formats.",Koelnmesse,9/12/2012,09/13/12,"marketing, media",dmexco.com/,,,,0,DF,FALSE
drupalcon_munich_2012,DrupalCon Munich 2012,DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.DrupalCon Munich is the official conference of the Drupal community. DrupalCon is a biannual event presented to an ever expanding international audience since Drupal became an open source project in 2001. It's produced by the Drupal Association and a fabulous group of volunteers from across the globe.,The Westin Grand München,8/18/2012,08/20/12,"drupal, open source, software",munich2012.drupal.org/,,,,0,MB,FALSE
ecoc_2012,ECOC 2012,Largest optical communication conference in Europe,Amsterdam RAI,9/16/2012,09/20/12,optical communication,ecoc2012.org/homepage.asp,,,,0,DF,FALSE
eco-products_2012,Eco-Products 2012,"This annual exhibition was launched in order to publicize eco-products and to realize an environment-friendly society. Companies show their innovative technologies and solutions for business, and display their products to consumers.",Tokyo Big Sight (Tokyo International Exhibition Center),12/13/2012,12/15/12,environmental,eco-pro.com/eco2012/english/index.html,,,,0,MB,FALSE
educause_2012,EDUCAUSE 2012,"The EDUCAUSE Annual Conference is the premier gathering for higher education IT professionals. It provides content and exploration of today’s toughest technology issues facing campuses around the world, and convenes some of the brightest minds in the community. When colleagues from around the world converge with some of the most innovative corporate solution providers, you have an event that creates invaluable networking opportunities and professional development.",Colorado Convention Center,11/6/2012,11/09/12,"college, education, IT, technology",educause.edu/annual-conference,,,,0,DF,FALSE
electronica_2012,electronica 2012,"25th International trade fair for electonic components, systems, and applications",Messe Munchen,11/9/2012,11/12/12,"electonic components, systems, and applications",electronicaautomotive.de/en/home,,,,0,MB,FALSE
electronicasia_2012,electronicAsia 2012,"electronicAsia has adopted the theme, 'Connecting tomorrow's world…today'. Its special features which are virtually 'fairs within a fair' are World of Display Technology and World of Solar, responding very much to hot trends in the industry. electronicAsia 2012 will also feature the Hong Kong Metal Parts & Components Pavilion and hosts the World of Solar Conference.",Hong Kong Convention & Exhibition Centre,10/13/2012,10/16/12,display technology,hktdc.com/fair/electronicasia-en/electronicAsia.html,,,,0,DF,FALSE
embedded_world_2013,embedded world 2013,"The embedded world Exhibition&Conference has been the gathering of the international embedded community for more than a decade. First the who’s who in the sector meet here, and second the event focuses on embedded technologies more than any other in the world.",Exhibition Centre Nuremberg,2/26/2013,02/28/13,embedded technology,embedded-world.de/en/,,,,0,MB,FALSE
emerging_technologies_conference_at_mit_2012,Emerging Technologies Conference at MIT 2012,"EmTech is the premier conference focused on emerging technologies and their impact. Each year, this unique event brings together key players from the technology, engineering, academic and management communities to discuss the technological innovations that are changing the face of business and driving the global economy.",MIT Media Lab,10/24/2012,10/25/12,emerging technology,technologyreview.com/emtech/12/,,,,0,DF,FALSE
esri_european_user_summit_2012,Esri European User Summit 2012,"Geodata AS is proud to be hosting the 2012 Esri European User Conference (EUC), October 15–17, 2012, at the Oslo Kongressenter, in Oslo, Norway.",Oslo Kongressenter,10/15/2012,10/17/12,"GIS, software",esri.com/events/euc/index.html,,,,0,MB,FALSE
esri_health_gis_summit_2012,Esri Health GIS Summit 2012,"Geography is helping organizations and communities everywhere better understand and improve human health. From examining environments to managing projects, GIS technology is being used to face today's changing world and advance health and human services across the globe. The Esri Health GIS Conference is your opportunity to join your colleagues and network, exchange ideas, and learn firsthand how geospatial technology is shaping global health.",Hyatt Regency Scottsdale Resort,8/20/2012,08/22/12,"healthcare, technology",esri.com/events/health/index.html,,,,0,DF,FALSE
estel_conference_2012,Estel Conference 2012,"Estel Conference is the first international IEEE-AESS conference in Europe dedicated to telecommunications via satellite for “Advanced Services and Applications, Architectures, Technologies and Terminals”. The meeting welcomes the most important international experts in the sectors of satellite communications, antennas, navigation systems, integrated satellite systems, sensing and electronic systems engineering, emerging technologies and relative Value added Services & Applications.",Fontana di Trevi Conference Centre,10/2/2012,10/05/12,telecom,estelconference.org,,,,0,MB,FALSE
ethernet_expo_americas_2012,Ethernet Expo Americas 2012,"Ethernet Expo Americas 2012 is designed to meet the information needs of service providers and enterprises that are working out what next-generation services and applications to deploy, and what infrastructures will help them do this in the most cost-effective and productive manner. The conference will feature informative presentations, keynotes from some of the biggest names in Ethernet, and lively panel discussions about all aspects of the growing and evolving Ethernet market.",Hilton New York,11/6/2012,11/08/12,networking; ethernet,lightreading.com/live/event_information.asp?event_id=29765,,,,0,DF,FALSE
european_microwave_week_2012,European Microwave Week 2012,"The event focuses on the needs of engineers and researchers and offers an opportunity for both communities to discuss the latest trends and developments in the field of application of microwaves. Microwave devices, systems for telecommunications, transportation, medical, radar and new areas of application will be included in the programme. Particular emphasis will be placed on space-related technologies and applications.",Amsterdam RAI,10/29/2012,10/31/12,microwave,eumweek.com/,,,,0,MB,FALSE
extepo_2012,EXTEPO 2012,Japan's largest garden industry trade show,Makuhari Messe ,10/10/2012,10/12/12,garden,gardex.jp/en/,,,,0,DF,FALSE
